date,MOM_frictionless,MOM_naive,MOM_risk_only,MOM_borrow_aware,SIR_frictionless,SIR_naive,SIR_risk_only,SIR_borrow_aware,REV_frictionless,REV_naive,REV_risk_only,REV_borrow_aware
2019-07-23,518872545.2822191,518051604.64145654,518528936.85616386,515612716.91185063,506228040.39434534,503599965.9897997,503671373.93440104,498653091.0888711,474629430.38354343,474492676.0571617,474322122.66080576,474109045.1056199
2019-07-24,513257050.79723096,512972389.297418,513463373.43273664,510468453.10625565,498100208.85464996,495805963.2941639,495887762.2498139,490818544.88940996,468889980.3687594,468744871.00778913,468633019.21301574,468315310.25857484
2019-07-25,526050783.6079927,525734770.08930826,526282945.7017948,522931003.7662862,504879234.20128745,502447404.7151659,502604112.41794544,497521127.94495285,476743964.6342881,476591017.49949795,476507993.23247534,476098233.2331693
2019-07-26,530568717.0490466,530661127.33046514,531337252.7017021,528176859.56432897,498849782.68781686,498307917.4624903,498561606.6975038,492748639.6179117,475889765.6192266,475728327.009657,475619339.22626835,475247922.2747428
2019-07-29,528891285.7627434,528909045.27243125,529473787.2727917,525740519.74919355,498716867.00941634,498109169.2670309,498320129.4974659,492553000.1639586,472815730.17454463,472645791.78537,472513521.73470736,472181814.86485565
2019-07-30,515683070.56749,515626197.429076,516168570.3738951,513404407.87143946,492303061.5866113,493546557.3187153,493798979.6079592,487894881.30173296,476717360.8829377,476538663.8772603,476436377.7685623,476200278.74203706
2019-07-31,519221806.74638563,519031624.7468815,519681350.78454924,517464709.8753528,481667011.3733099,482027494.6159659,482161210.4486522,478129123.2502015,483800198.3676917,483620791.0963544,483612046.441398,483338079.82682365
2019-08-01,540575412.6510363,540015096.6817604,540812880.9650228,538692678.3862518,490316443.63756084,490287014.15169185,490663567.34706295,483711011.7241885,471481411.8192022,469172337.66024625,469157211.90009135,467940003.99862117
2019-08-02,537083960.9385742,538123627.1065152,538869215.2968504,535481620.06413245,497204770.5953468,497634646.3282098,498015817.0175649,486652159.44796914,473685688.01834637,472361985.16764224,472300146.8080421,471538024.8006739
2019-08-05,535866314.6466003,536681994.51828605,537377629.7644076,533775989.195758,500635530.8824402,500693878.1043285,501196477.14633375,490677351.1724579,468309519.18276966,467148670.90805143,466970605.9993717,465753461.6110257
2019-08-06,552560031.5609499,550219797.7690977,551027667.5869395,548728024.988813,501225300.789491,498333928.71393114,498780440.21146196,488385917.71492445,469717627.660005,467966359.8206648,467834060.3202222,464657033.1979722
2019-08-07,561768152.7681128,557734702.7720331,558497227.4759052,557111558.9664425,502687240.072514,498461642.90816665,499069824.47620064,487861270.2333461,469345022.52977324,467316890.191279,467143446.86645806,462896170.9198771
2019-08-08,569987837.2222868,567574322.9231075,568571832.0391253,567610982.5832926,501340909.6811249,498752234.6839636,499366374.00911236,484443431.8389072,466831893.66013443,463974043.12425005,463724748.9070097,460875587.2777752
2019-08-09,580485244.1711613,580182946.7078377,581005287.8970605,578072180.9139628,510680758.21966374,505447591.0614403,506077446.3142431,490819361.71900076,463709368.58727914,461128899.68738544,460950274.81497335,457316154.6221673
2019-08-12,581898371.1204538,581543682.6173167,582391384.9745241,579545359.7462741,513175413.95671827,508197232.68681073,508823959.83337325,494204578.6796136,466808831.7738822,464041853.36469126,463925084.90535027,460525535.7690416
2019-08-13,591723465.7415551,590529166.8925809,591444790.7934253,589184979.1127247,510057244.38539016,505058738.86650044,505651127.978616,490625080.82771367,462867759.5003464,459516428.85759467,459332876.34537923,456008604.05004865
2019-08-14,597075593.1323278,597137176.2251415,597981010.3077149,594990724.1074781,513487704.1755317,508739882.08996683,509396110.7996656,494661174.4601859,455979609.57020396,452637591.3271887,452308702.9793376,448716310.6558051
2019-08-15,601598371.4847559,603868025.9014387,604754555.4107504,599670583.0647427,524332254.7703686,520037022.69616437,520737653.920624,503170070.01716304,446292771.04179114,444149940.4675795,443717470.15917563,439954417.74222124
2019-08-16,596537440.6073078,599818552.2749418,600698579.4884486,594530344.3091627,520542294.92267185,516392532.8056438,517164479.9892606,498673982.5234942,447626974.306747,446189363.1723151,445649308.56868804,441799992.0596474
2019-08-19,586301485.0813955,589012754.6661613,589556837.2973349,584251199.157081,514672782.17049724,510948344.0515317,511547318.3855075,492802133.33657825,450713275.4119784,448574352.37365377,448053533.0842376,445070061.7226687
2019-08-20,590304555.5975666,591802352.8119144,592339865.4218093,588021422.190498,516818821.6270173,512693033.1788635,513331859.37796533,494228117.84346205,453280611.9852833,450005859.18441665,449560250.93887144,445895322.423653
2019-08-21,599489026.9079947,600291440.6484913,601033038.598536,597093983.1534394,516748851.1222992,512772064.3526677,513445425.89405733,494066531.04104954,455650838.559458,451864523.1832847,451471444.6786988,447873062.7239781
2019-08-22,596412175.3083776,598447145.8073384,599194051.6034836,594005568.0665078,515005029.3590475,511038496.75026625,511531565.7763528,492024651.3797975,448926867.5710121,445470366.1980605,444980395.6802691,441470610.7040392
2019-08-23,604907940.9178168,606828895.1479849,607564048.4693283,602684076.9979386,524169143.6516354,520328033.89881885,520984933.3409485,500413231.6273481,446300015.9872207,442349001.0790018,441848796.3262134,438277694.947065
2019-08-26,611772118.7027068,613101598.024449,613806997.826806,609461833.3730005,522844598.9357777,519373974.1549658,519825092.6498245,498425695.4743895,450141939.50435543,445537953.18469244,445067378.8137355,441475936.9201473
2019-08-27,618744223.2003402,619408158.3518519,620062105.8750495,616223043.9391099,529431552.15592784,525807523.8739784,526341899.860333,503952904.82920945,444162098.9549566,439223460.5399808,438728490.6463049,434892112.04896253
2019-08-28,611268025.6279476,611492702.0283154,612100068.2067244,608707648.2310678,523761427.2077432,520148444.48225415,520669321.9265831,499003447.7175394,449507528.27053255,444488416.6982896,443986586.50624317,440455529.7256882
2019-08-29,601916919.3754606,601587243.3616143,602140138.7691641,599461824.4152668,520605953.5676772,517001227.09229815,517441875.0224223,496755557.483768,457220153.8822988,452466676.28544515,451981280.9573122,448530984.66149074
2019-08-30,597939747.8808068,598973616.9020699,599487037.443103,595590876.591757,525072563.3633781,521040011.216839,521464388.719673,500161431.97738856,453975355.2073307,450257832.04704857,449742318.6193171,446501185.22759974
2019-09-03,597308553.2288232,597790758.0472988,598246962.7379428,593686908.7463546,538636746.0358574,534365742.9901699,534855225.4757551,510960285.892368,449222701.2751363,445148414.3553662,444622986.7611501,441382259.4862304
2019-09-04,592733650.874844,592214723.6209457,592703768.3500237,588519654.1395724,534332613.6928924,529690549.05792433,530176763.1590575,508751617.23249215,456340213.53499967,451686547.3627028,451118940.151223,447849534.58283454
2019-09-05,566793461.5766459,564728331.5266757,565066844.4464213,561814065.6285787,521695581.60794234,517461146.7627557,517788354.0627698,498355615.93368673,473203712.235692,467902728.783745,467326621.3276358,463946949.5550481
2019-09-06,563464057.781695,561971090.8510532,562124250.0568913,558183555.4776733,525290299.4507962,521463327.00324124,521829886.9707401,502173329.3692314,478792803.08840865,473972089.905796,473510245.0312696,470059124.1166399
2019-09-09,519210169.60956913,516630083.3978386,516511438.84041846,512350501.9668848,505964916.0044589,502539418.882366,502732710.87593734,485925622.2028183,500193399.433022,495333260.4730856,494934004.5745151,491338191.02988356
2019-09-10,489500309.969048,485961032.028278,485625764.9436294,483035555.8697836,486851391.9963293,484252649.379576,484352425.2734147,471797903.5217149,517544616.03693,512504491.6161204,512158475.41664076,508422683.4269286
2019-09-11,481022173.6529137,478068784.9256258,477726537.62563807,474909785.6800324,477595802.98822683,475253177.99467015,475308315.3251359,464671918.309928,521966155.4069991,517477093.5572249,517115717.43494046,513361083.6104146
2019-09-12,495753893.7287198,493030144.9939241,492649266.666152,488979626.72349924,483707056.82281804,480961126.57267165,480923742.6825014,469723407.068243,519746082.0133996,515238877.95091635,514821773.3697921,511082900.25621706
2019-09-13,486857071.5691303,485834389.5262321,485350935.05334294,481208821.6843416,484262321.52071756,481391459.0065891,481284646.49124557,470442090.8972818,526538332.54154015,523344181.5743974,522912747.29795504,519114182.0321766
2019-09-16,467876919.3143444,469902223.84095556,469448324.1489958,465432650.97559834,475937847.3755337,472766039.3925343,472664531.84619397,463339671.04014003,531259987.53259426,530539730.8242381,530078184.9457749,526219104.09772277
2019-09-17,499138727.51048887,499293041.3872423,498958975.7780565,495538360.7386174,484240717.18031454,481199316.72946817,481174690.66278696,470651521.1023232,521185654.7799017,518743755.9711137,518294717.3853238,514500491.33177555
2019-09-18,499651980.0292239,499882269.5432933,499530609.944371,495521686.4997032,488642023.0956672,485722322.6482724,485667395.4246977,474409460.59396654,519027316.8205738,516629693.0731679,516191464.79951066,512407744.86472577
2019-09-19,508688709.3094445,509067392.8260422,508788605.9064656,504812657.8525116,490426080.053865,487248145.3588662,487169598.24472255,475678375.4464529,513732105.682647,511349167.86282855,510874091.1897673,507124859.8296627
2019-09-20,518378537.2632082,518357252.55758137,518071573.95343053,513080426.9061561,496745519.1300464,493408230.84668106,493338278.6022662,481309803.4506345,509252387.739187,506481172.2839251,505965990.8702773,502256725.3836097
2019-09-23,521154577.2802122,520464110.7672176,520173665.7497303,515444664.7022881,497576410.6396331,494495785.7730293,494435732.3647776,482567636.61161274,503376594.72749656,500116699.5805079,499600151.3800406,495928002.9759544
2019-09-24,533805615.0947657,533718253.6899375,533298588.8386366,528329842.83577085,507384644.48480964,504594208.08449084,504587237.1444541,490261026.8220196,492323788.8233864,489268899.98873764,488763985.98050517,485149838.7635332
2019-09-25,526406595.44349134,525891697.78822625,525408051.9866164,520886587.3063099,503994173.4826565,501412394.5293449,501155535.65312004,487355719.19252956,495800872.78214854,492618756.0237442,492161068.858548,488524147.74868715
2019-09-26,533282393.7552455,532042666.7108432,531508468.0360657,527106027.47938824,512185087.17402226,509798978.2535797,509577631.90006477,494648227.94964457,497257097.8357251,493515276.1122932,493105399.1145298,489416406.2780972
2019-09-27,522900819.15622073,520660138.51898885,520030489.0569698,516448195.6507818,505919047.1232061,503454802.8350252,503146405.45910853,489528587.6074505,503103330.154479,498885640.21965545,498554443.21401566,494833051.59266883
2019-09-30,525238125.5787026,521176348.7796886,520543904.1754152,516686674.2690558,503195785.2328345,500250456.95581603,499839262.59590244,486487642.8916326,504262994.9814679,498752694.2402873,498471444.5826806,494776132.4016648
2019-10-01,537747138.1920596,533543766.6806851,532925120.546975,529283738.76246256,508811151.8050756,506607713.33487713,506139040.1869832,492823117.0902312,508801926.4015891,504240241.3808108,504011301.8869473,500929199.4976193
2019-10-02,544096849.9088607,539798521.7165794,539229167.9399867,536317255.1618833,511358965.8841518,507903527.25770444,507345511.83685994,494834505.2068287,518121377.17708415,512608023.73329246,512390376.1376534,508258123.4831848
2019-10-03,548179473.5436512,543786989.1254069,543213793.1916007,539838353.7810642,514610226.8052188,511031130.0695997,510499610.0351796,497771747.0920745,532510967.88230747,527268494.8199659,527173763.6534124,520746587.67706025
2019-10-04,555010743.2394359,550506455.9672188,549926459.9424411,546338528.5418198,514980311.8575061,511360023.4994886,510746616.7475629,497314665.0971573,538746616.60004,533719042.8041433,533653815.73928994,526755020.2456217
2019-10-07,559787885.6746284,555188313.1432465,554572568.303132,550769916.9533012,513963480.4758133,510909360.87390286,510334050.7057453,496873389.3120285,540841836.2283516,536332664.3230838,536324603.0475458,528200534.4901123
2019-10-08,567599265.1409534,562883311.162227,562271437.6714146,557614549.726907,520556461.45496434,517668342.8156804,517080075.31127423,503010372.42085516,545349547.193601,540960079.4399835,540976288.2210124,532031232.4592715
2019-10-09,569543980.6654496,564756815.8641236,564146512.1858675,559236275.5217756,520686160.6506083,517963362.59175736,517405478.1040122,502033892.2572276,541080195.9306102,536244938.8103363,536241574.856316,528158659.5984069
2019-10-10,573697365.7519331,568837297.2881131,568225990.9784065,563324248.738926,517327709.4370276,515087312.8294849,514524301.1560105,500152822.8789819,537796797.4592056,533636556.1089672,533617127.0888837,525207505.45133084
2019-10-11,560175027.2892059,555387960.3634057,554775156.2116807,549652599.4397635,505923245.15012735,503801530.1333738,503201762.988975,490023855.74142516,528835797.84720075,525373122.4958399,525348789.8636515,517512132.3033371
2019-10-14,563247867.5529058,558403782.007775,557833390.1627971,552826677.6048466,506690515.62691945,503875031.2132999,503325521.2174237,490104693.7501315,528217115.83746755,524211176.49971724,524217508.0863912,516320028.75879645
2019-10-15,555115369.3663747,550386955.8475645,549692110.6709049,544979348.9456304,502418110.3619775,499482182.2110587,498864181.50987655,486366347.97126245,526203612.0019003,521972922.3003007,521972824.88896143,514578637.8763267
2019-10-16,553836388.3175155,549333176.5539585,548602464.087445,543998881.5102336,508455240.31511307,505419531.8876077,504789858.45457053,492792341.37470996,517299211.12027967,513193528.4338867,513069678.79237795,505998127.1246778
2019-10-17,555245992.0878572,550703371.8292339,549981145.3145529,545858790.1163532,505171729.9521638,501833814.5733282,501208904.33556694,489104054.4514145,520752200.3748761,515993657.04095674,515878163.5633266,509584665.9784068
2019-10-18,557950819.7088748,553364066.7427659,552578844.8685617,548092948.2850196,510242926.19833964,506628046.996012,506100186.6664735,493860197.00313467,513442908.85254526,508670622.89716935,508531909.9696195,501366829.5582273
2019-10-21,550610395.4771234,546052025.8833307,545270874.4932283,540577951.3220991,507333575.1133358,503381490.58496946,502811142.7713912,490518666.3515406,512373521.8493215,507276669.57794946,507214327.9055902,499393435.4020358
2019-10-22,532807354.2784782,528356151.44549114,527583614.97871923,522923483.28174603,508330854.2189872,505101758.2894705,504619048.40495455,491553031.3702546,501499705.5982689,495740124.611401,495614403.142757,489389691.5416681
2019-10-23,530548492.32169414,526085396.8819241,525234666.737669,520488785.48944443,510631095.1400452,507905741.78861403,507379568.36961067,494374880.43878984,499836760.6575655,493988217.6494862,493882151.02111644,487741259.6101247
2019-10-24,549681519.8228943,545045937.9371643,544281488.7664524,539423476.3898607,509767033.3174012,506634335.1350799,506344217.20006067,493135080.31793755,511019182.95272046,504949591.7747251,504969654.6850115,498377003.0781491
2019-10-25,546830252.9310362,542189237.5484303,541528931.7715383,536444401.4675935,502365849.0111658,499397093.69099575,499197881.33769417,486953817.0680644,510219040.17592925,504033290.4956252,504061500.9787316,497998091.55751735
2019-10-28,547789473.6985766,543111607.1399225,542448882.2584777,538649892.3550804,494043679.03671753,490629220.0588493,490426174.49593174,480183251.16215014,512013017.6656548,505908399.0202169,505902027.3879104,500689529.6912112
2019-10-29,547667355.9505103,542961357.7604649,542276295.0453752,537626915.5725999,493061760.6111581,489804894.0540158,489656405.02667624,479186977.6454318,512878174.0777056,507109230.634753,507053130.0119077,501984594.3846328
2019-10-30,558423904.0726882,553605607.8734703,552877243.1363076,548222826.5542823,504999290.0398702,501379555.7922785,501115004.720266,491497967.73766714,519244357.93378,515378300.8727837,515303362.89992756,509427493.7872471
2019-10-31,558144191.317431,553303408.1826893,552549907.2271202,548922596.7622536,502636490.03300035,497514989.7159538,497139586.4696078,490694234.44256634,517698817.58138144,512682464.7437222,512594118.3891748,509555078.0191879
2019-11-01,544499890.9497702,538531863.4497755,537847660.3455324,535389273.78296936,496336453.7420738,490917954.85021,490538076.5860947,484779768.45263654,515393360.58910954,510577946.8011861,510456173.2502932,507411128.13132244
2019-11-04,521363516.4722109,514667418.774841,513900031.1227301,511374502.31378573,492839186.120585,487974376.5453693,487597149.9915117,482575099.00172573,514576162.0295406,510434235.3438751,510230528.8036818,507195510.5681745
2019-11-05,512708234.1390857,505705583.97298425,504964928.57484186,506494347.1104773,486339589.04097444,482119498.6501558,481939430.3874637,479294901.1732625,518559515.1205354,514312286.5949073,514079545.6704833,510969547.6529703
2019-11-06,523053704.14347345,515626884.1255248,514642318.3896976,515346867.6740806,492552372.0443222,488247659.3417476,488032574.4785596,484193785.2696629,510414492.5872743,506078204.6202402,505840362.7150513,502681255.781573
2019-11-07,505940042.469538,497935534.481915,496948770.24169827,498867796.0081616,487667066.9690103,487000310.77039975,486885378.39882123,484254718.6198822,505566280.31127095,501258951.2313972,501057443.93781143,497795930.32307535
2019-11-08,502081807.8820455,493630616.61157984,492678253.48841894,495333538.64796364,484975054.67345864,484006980.66209906,483915307.4810697,481542572.89636576,504575958.3903549,500243418.50838286,500034323.5207899,496632628.73605376
2019-11-11,516091259.9192106,506576458.58160776,505723793.8676651,509123459.52241564,486353588.5712403,485477762.45685375,485364279.32334894,482886158.27291554,504142753.1016913,499999343.41904116,499858528.5482608,496325564.246984
2019-11-12,513379638.86904114,504015761.29496014,503093662.2747104,507625773.82993335,480034537.3424617,478621849.9696449,478551705.13454777,477076728.3691531,503244671.3396503,499383670.1769777,499206942.9313197,495514779.91595995
2019-11-13,525938598.6975073,515847561.0958035,514928843.1628352,520981065.16500056,482393722.1753427,480661851.2064192,480514259.94336325,478835792.73247164,504067577.32694715,500248009.96418333,500048868.38279784,496261680.9601002
2019-11-14,535520538.7003504,525356585.34170085,524451296.21166426,529510676.84570736,480048730.3948421,477937086.7478045,477751185.5444988,475673395.16438895,500822102.41401607,497310609.6948926,497190616.37698823,492928532.29941803
2019-11-15,531198061.4009764,520348045.47139263,519473910.2634604,525485347.83238167,476933448.8265157,474821880.6737732,474588234.21701956,471873476.57348615,500418306.00655085,496512558.8205474,496354144.5342627,492453655.1352967
2019-11-18,544869672.4936907,534077991.170655,533281755.8225496,538969234.4858195,476525541.8499101,473970536.7704691,473616129.63123614,471076970.66726446,495139939.07591486,491204003.8748298,491066892.8104966,486636656.6728768
2019-11-19,560263942.8628745,549568785.6294026,548795719.5508221,551658584.2501025,480731982.0437012,474644517.47603804,474287692.2373589,473135848.2976763,487262333.2058366,483363634.99885035,483179328.50019026,479045388.4737811
2019-11-20,554108879.9075675,544237027.7834408,543502539.5329993,544937253.6824865,484245808.14879775,478355789.2955488,477943495.38871086,476462500.8549744,489193153.1610498,485801853.8575425,485681039.2278896,481333759.65917325
2019-11-21,541348953.304843,530778831.8981268,530049551.5726692,532772018.4583038,484100668.5750523,477866175.3298772,477503740.5785873,476721455.24820185,497833243.0887783,494727498.0869414,494591758.6256758,490317329.4909028
2019-11-22,537773208.6885808,527265071.5422351,526481014.6949413,528718476.735869,479037792.32586557,472265342.1757805,471916478.1056437,471752314.1390648,495566841.3038176,492338209.2351402,492136318.41812515,488730667.6081496
2019-11-25,538647398.9304394,527984279.2570718,527221383.24608856,529356503.0773425,472503806.53256893,465669061.265756,465399601.834278,465526091.3091401,493173580.08020467,490136937.78477335,489853503.75415075,486927347.9757118
2019-11-26,551677680.3419534,540906884.9955136,540230012.6554301,542125595.1893723,470559252.6790984,463854948.91783094,463422367.61893994,463064071.135634,489642644.51591283,486657421.2138872,486256720.05863583,483451907.0848771
2019-11-27,545634772.642066,534205538.535697,533505790.8055626,536349694.32101864,468037678.98958415,460982867.33407664,460635401.3200309,460526917.5144053,493825149.8844606,490717057.60545826,490349745.3385879,487467941.2825914
2019-11-29,548365225.5488431,537220106.8772472,536531649.087717,538904190.6834906,468545743.00553876,461073431.9523257,460779970.80222195,460730503.0324528,490080461.2251879,486786765.18126476,486387678.410191,483297864.2906807
2019-12-02,548435885.5979135,537264387.6888907,536619009.4041102,539198584.7356548,472279155.44316804,465064146.9376488,464811491.3040631,464543322.423307,493472640.6473337,488502476.2084916,488107211.3839206,486246508.33599347
2019-12-03,557042573.6973777,545671842.9346018,545100410.4362744,547478348.4529103,474408462.6797013,466795840.9275975,466519664.0034399,465933107.51710385,487912441.55190265,483375769.3546326,482998323.06373674,482015661.5413871
2019-12-04,553068432.7925404,541753490.3228039,541212153.7607929,543263096.016283,472475423.19869685,464844114.38241833,464563745.4619274,464185613.6590091,482433568.6653807,478044677.6803864,477635387.05281097,476694617.25870144
2019-12-05,555832655.9762821,544438861.535897,543885897.287237,546214141.2281642,476220423.3761615,468937304.6268609,468614066.80253476,468164295.29429024,488247893.03036916,483804813.95315844,483430349.31192964,481998776.2713309
2019-12-06,553511666.1390834,542141352.5585264,541532923.9277029,543931275.8737947,472471077.8418701,464969023.0229927,464572309.514209,465146349.5733275,492614500.33850473,488502166.9183919,488094234.41954786,487516232.4699118
2019-12-09,546822064.1603075,535564509.01612425,534928189.9163861,537768826.4607934,469081439.8028251,461563724.87903917,461232422.9640979,461619506.84673536,493934730.1734316,489804233.1859823,489465082.5173056,488246635.0335995
2019-12-10,545226803.4365029,533978833.41056955,533356139.7290534,536519052.1186907,469339761.57879245,461836082.38758135,461405272.13445824,461948900.3092008,488312228.52306587,484143752.85587066,483802703.0353752,482574724.05681866
2019-12-11,552236508.2348304,540822602.0147792,540188059.8222364,542949801.2489996,473971016.65074956,466074139.7720504,465676039.56600535,466567042.47075087,489319023.3198421,485148453.3673653,484868521.4784277,483470703.46432906
2019-12-12,537560206.4223441,526418214.203691,525736230.63002515,528359387.0108315,468253855.3853807,460241961.6975607,459889695.98649865,461666454.22631,491624908.0387211,487042618.72594905,486794420.3735475,485450577.22061527
2019-12-13,546842182.0716343,535486210.9895402,534963668.24284184,537245029.7509489,464242974.13589233,455353051.22139007,455049664.4703333,457358891.6392146,488071008.3094127,483760897.57277596,483529195.25623226,482612199.8012103
2019-12-16,549785513.0061233,538344272.3283508,537821378.6701546,540131594.3921384,463462915.3178691,454504089.68402785,454283035.21051764,456000611.8997876,499599443.855497,495359094.70689225,495078402.84281176,495309450.4905113
2019-12-17,548355671.6622018,536917755.8552066,536395078.38460374,538934275.5633663,461826200.99745023,453098292.6650915,452506260.29422706,454801699.0380836,499926474.1409159,495393819.1402856,495087005.6424914,496052799.19246274
2019-12-18,545590911.9701155,534181924.5069752,533666107.0102643,537015630.8510062,459390946.501914,450593184.9591354,449986243.7783824,453592847.8236179,503158471.44628745,498697278.14462394,498425015.9567258,499562106.9077419
2019-12-19,546349378.050225,534898864.208962,534363831.1045706,536949890.663637,459662529.71638083,450505193.9857062,449889581.5650331,453263851.66913617,510337329.87967,506716974.7846704,506466613.9822026,507535651.9051293
2019-12-20,545945722.9734101,534476362.39534134,533908052.425827,536007223.65766007,462478484.96003884,453272278.4573138,452667364.45956933,455511425.8006644,507199370.553718,503486602.58406615,503259636.2008703,503855199.70193505
2019-12-23,540439690.6839813,529053445.04803145,528570064.9378273,530645498.3122833,457751219.4549374,448381703.9625599,447843979.07798994,452096891.63652223,496752744.6120515,493007867.43724513,492700273.37357455,494050016.2017754
2019-12-24,546263333.8621542,534730498.9484889,534278347.43386024,536445419.4260729,458731063.66206336,449319717.22344786,448804860.6945515,453359618.5555361,496437932.07831234,492572574.9086528,492284142.42362404,493654418.21399415
2019-12-26,545357876.5758609,533815040.6868319,533385447.6433464,535897182.34743536,463923699.66993886,454190704.0615227,453725297.0486818,457806680.97459084,493926208.9856248,490203737.0725395,489886748.31353515,490885694.45365
2019-12-27,545569243.2988362,533991799.04566807,533535842.38683313,536069043.6422078,470111725.1436641,460376611.4289745,459951080.4007734,463527201.195917,499982567.54093486,496379000.1046175,496159378.59220535,496971959.84408456
2019-12-30,534063819.82615364,522692263.8614658,522239433.51256204,524584993.1385927,480931497.5895872,471186708.86397046,470765574.0708764,474312587.07776284,491519048.5477562,486811475.1709782,486575316.0264413,487485605.7633933
2019-12-31,508194456.3904184,497340732.8665599,496847422.1637923,499058524.0420322,494521005.34598446,484363650.75604576,483900619.27476865,487530491.8323584,477975010.2288895,473144031.3617942,472925576.6349956,473708397.6490829
2020-01-02,522113579.3192907,510527296.09170014,510060546.7227317,512113619.02275306,496205215.99761987,485913990.9415376,485621901.6760484,487613189.3823505,479276844.5673452,474392046.7421598,474267531.8682838,476296570.31261355
2020-01-03,520523375.6702272,509190318.2570841,508694956.6457194,510366704.0590736,498986914.66116256,488540048.1729555,488261442.78896195,489708674.37948215,480836516.92266935,475894820.8370475,475736174.754077,478111322.41293246
2020-01-06,520030655.16613656,508863474.68901473,508417616.36497205,510095950.5387927,495289609.81086504,484818150.5372644,484344491.86742324,488151037.6759643,480834810.51419324,475850314.98844576,475680158.9337449,478763353.60252476
2020-01-07,524462649.2205087,513226766.6027518,512776820.4014178,515156633.57486284,492073467.02744216,481567011.3605207,481121605.8356531,484321312.53719366,476752633.3818495,471779139.899268,471679825.3336495,474837664.39955664
2020-01-08,524816386.97874844,513324915.83301777,512918594.51417315,517238768.2829451,486349011.2455121,476028074.20895356,475432451.0589051,479528555.5857108,481868613.5570361,476814173.88074166,476775627.50092053,480644780.92610437
2020-01-09,531549224.01115626,519030004.80248964,518663048.07137156,523150319.73008704,489882971.87836325,479395506.4548131,478768438.9126576,482399035.06073266,482111081.46987426,477024283.51666975,476919041.7206762,481163097.69157577
2020-01-10,530970790.99801314,518507062.6342434,518120270.0681575,522695043.0059077,494269707.2354675,483218498.1307711,482677800.42926985,485873141.969173,485672642.19048905,480520431.71123374,480338303.4949642,484062072.3134807
2020-01-13,522595706.0787115,510010293.41424125,509709400.9720133,516767540.53652966,486761954.10341924,475619120.8061778,475069936.85471535,480290194.19794333,483233658.5707795,478061814.2081422,477787003.30338717,481734325.951667
2020-01-14,515025381.5350283,502307568.9509272,502000511.54459417,509459823.0521866,486246463.97823745,475041784.15319,474451548.79161483,481057284.7418191,483736405.354944,478541938.0635008,478355874.4170352,481972134.6089489
2020-01-15,509613736.38136536,496811749.0184011,496495997.56766313,505541106.72090995,489108613.79288304,477773528.55777246,477163798.21221596,482994325.53489393,486320359.17753184,481082921.0627182,480845315.2633354,483865339.3832317
2020-01-16,514437264.71154016,501612700.98624694,501324137.6750399,510696256.69905955,487355511.7305522,475992746.57776,475275724.23390126,480676548.22620803,488813046.47567517,483535855.27889526,483312551.6090689,486608188.953381
2020-01-17,518593841.3285473,505688029.81026083,505458218.41518277,514319970.80985147,496686862.55541635,485076039.9851185,484319044.0715636,489278483.06291556,485728034.02142245,480468983.3492897,480286032.9381835,484112806.6119941
2020-01-21,520235720.3248358,507134704.0034355,506823119.9394478,515405453.48775095,503080336.8942473,491262057.1133658,490331349.54377973,494241969.4089314,486121805.2772852,480822345.630111,480530012.09920543,484516227.93180007
2020-01-22,524807545.4659576,511726164.4325939,511396258.4629481,520373103.9990437,500597698.9879866,488752291.5612652,487757175.25917155,492992835.5191415,487736849.0250397,482378290.11244154,482105008.4801007,486294652.86752623
2020-01-23,526093625.8832888,512995636.7866645,512630636.8076105,521967063.4087938,497139620.56211144,485274996.6853431,484356718.42148906,489492988.7139427,494220160.32032996,488773351.5984471,488477192.612729,493068299.1458719
2020-01-24,537623481.7217976,524461246.4535296,524069376.5874992,532998980.6374977,498846468.80008113,486859599.38850087,486195088.17041975,490321904.557823,496142182.1243027,490653167.1996268,490310724.16651225,495447948.4066684
2020-01-27,541084689.8202379,528065181.7149999,527617594.9466506,535743533.1581783,499743605.4960847,487637056.9271526,486841958.7577577,490481292.4222664,508219577.46272707,502586699.2059708,502179779.271422,506766879.57279074
2020-01-28,542443361.3355043,529162138.37792194,528745642.7605204,537636981.2235003,499139952.1271315,487221466.0918664,486378266.69062656,490324899.675533,506044923.8900516,500410665.26288784,499990683.1066951,505594108.3213605
2020-01-29,546997381.4064274,533651456.627246,533261935.54646003,542132048.3674426,499646356.78245926,487646925.98241174,486702925.14618,491615659.3207866,510060166.3459851,504366477.4457963,503875960.47414166,509849064.57632
2020-01-30,547339404.8731225,533947876.52188075,533502568.4437224,542579445.644792,499839312.5804576,487774700.1123053,486785318.81372005,491058107.42614484,507969353.494719,502277901.5936459,501781122.10129535,508125659.3780932
2020-01-31,547192724.7954396,533581449.79772556,533177524.7843941,540988872.7092274,506783830.40964264,493856637.75145894,492685209.39884174,497389132.01137257,506569574.12271094,500894630.2838567,500362647.15411425,506266848.88838315
2020-02-03,560454988.0642643,546690196.7989985,546320685.2887092,554963464.3110045,497347438.3086644,484561045.9709878,483219548.39463794,488710285.75320774,506496836.2527214,501202722.464053,500595742.5116842,506449266.6734635
2020-02-04,567554998.3693912,553458297.7840214,553087671.6632771,562372511.6948684,482041022.6579301,469542087.6444785,468390521.7507422,472773411.25944424,505462853.8445796,500513818.5927812,499865134.73449796,506294308.8392106
